state,source_state_folder,district,source,table,table_label,status,source_pages,output,output_page_count,geometry_ok,reason
Kerala,Kerala,Ernakulam,1971\Kerala\1971 Ernakulam.pdf,medical_educational_amenities,Medical and Educational Amenities,Not trimmed,,,0,False,Part X-C Census Tables volume; no Town and Village Directory Statement IV/V or Taluk-wise amenities abstract found.
Kerala,Kerala,Ernakulam,1971\Kerala\1971 Ernakulam.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,Part X-C Census Tables volume; no Town and Village Directory Statement IV/V or Taluk-wise amenities abstract found.
Kerala,Kerala,Idikki,1971\Kerala\1971 Idikki.pdf,civic_amenities,Civic Amenities,Trimmed,22,output\pdf\1971_trimmed\Kerala\civic amenities\Idikki_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Idikki,1971\Kerala\1971 Idikki.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"23,24",output\pdf\1971_trimmed\Kerala\mededu\Idikki_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Idikki,1971\Kerala\1971 Idikki.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,"The Idikki handbook contains Statement IV on source p. 22 and Statement V on source p. 23, but no separate taluk-wise aggregate amenities appendix; the Village Directory pages are per-village tables."
Kerala,Kerala,Kottayam,1971\Kerala\1971 Kottayam.pdf,civic_amenities,Civic Amenities,Trimmed,24,output\pdf\1971_trimmed\Kerala\civic amenities\Kottayam_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Kottayam,1971\Kerala\1971 Kottayam.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"24,25",output\pdf\1971_trimmed\Kerala\mededu\Kottayam_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Kottayam,1971\Kerala\1971 Kottayam.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"50,51,52",output\pdf\1971_trimmed\Kerala\tehsil appendix\Kottayam_tehsil_1971.pdf,3,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Kozhikode,1971\Kerala\1971 Kozhikode.pdf,civic_amenities,Civic Amenities,Trimmed,"22,23",output\pdf\1971_trimmed\Kerala\civic amenities\Kozhikode_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Kozhikode,1971\Kerala\1971 Kozhikode.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"24,25",output\pdf\1971_trimmed\Kerala\mededu\Kozhikode_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Kozhikode,1971\Kerala\1971 Kozhikode.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"46,47,48",output\pdf\1971_trimmed\Kerala\tehsil appendix\Kozhikode_tehsil_1971.pdf,3,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Malappuram,1971\Kerala\1971 Malappuram.pdf,civic_amenities,Civic Amenities,Trimmed,"23,24",output\pdf\1971_trimmed\Kerala\civic amenities\Malappuram_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Kerala,Kerala,Malappuram,1971\Kerala\1971 Malappuram.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"23,24",output\pdf\1971_trimmed\Kerala\mededu\Malappuram_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Malappuram,1971\Kerala\1971 Malappuram.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"43,44",output\pdf\1971_trimmed\Kerala\tehsil appendix\Malappuram_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Palghat,1971\Kerala\1971 Palghat.pdf,civic_amenities,Civic Amenities,Trimmed,"22,23",output\pdf\1971_trimmed\Kerala\civic amenities\Palghat_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Palghat,1971\Kerala\1971 Palghat.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"22,23",output\pdf\1971_trimmed\Kerala\mededu\Palghat_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Palghat,1971\Kerala\1971 Palghat.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"48,49",output\pdf\1971_trimmed\Kerala\tehsil appendix\Palghat_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Quilon,1971\Kerala\1971 Quilon.pdf,civic_amenities,Civic Amenities,Trimmed,"22,23",output\pdf\1971_trimmed\Kerala\civic amenities\Quilon_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Quilon,1971\Kerala\1971 Quilon.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"22,23",output\pdf\1971_trimmed\Kerala\mededu\Quilon_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Quilon,1971\Kerala\1971 Quilon.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"44,45,46",output\pdf\1971_trimmed\Kerala\tehsil appendix\Quilon_tehsil_1971.pdf,3,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Trichur,1971\Kerala\1971 Trichur.pdf,civic_amenities,Civic Amenities,Trimmed,"22,23",output\pdf\1971_trimmed\Kerala\civic amenities\Trichur_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Trichur,1971\Kerala\1971 Trichur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"24,25",output\pdf\1971_trimmed\Kerala\mededu\Trichur_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Trichur,1971\Kerala\1971 Trichur.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"62,63",output\pdf\1971_trimmed\Kerala\tehsil appendix\Trichur_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Trivandrum,1971\Kerala\1971 Trivandrum.pdf,civic_amenities,Civic Amenities,Trimmed,"25,26",output\pdf\1971_trimmed\Kerala\civic amenities\Trivandrum_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Trivandrum,1971\Kerala\1971 Trivandrum.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"27,28",output\pdf\1971_trimmed\Kerala\mededu\Trivandrum_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Kerala,Kerala,Trivandrum,1971\Kerala\1971 Trivandrum.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"47,48",output\pdf\1971_trimmed\Kerala\tehsil appendix\Trivandrum_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Balaghat,1971\Madhya Pradesh\1971 Balaghat.pdf,civic_amenities,Civic Amenities,Trimmed,109,output\pdf\1971_trimmed\Madhya Pradesh\civic amenities\Balaghat_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Balaghat,1971\Madhya Pradesh\1971 Balaghat.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,110,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Balaghat_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Balaghat,1971\Madhya Pradesh\1971 Balaghat.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"105,106",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Balaghat_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Bastar,1971\Madhya Pradesh\1971 Bastar.pdf,civic_amenities,Civic Amenities,Trimmed,238,output\pdf\1971_trimmed\Madhya Pradesh\civic amenities\Bastar_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Bastar,1971\Madhya Pradesh\1971 Bastar.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,239,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Bastar_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Bastar,1971\Madhya Pradesh\1971 Bastar.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"234,235",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Bastar_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Betul,1971\Madhya Pradesh\1971 Betul.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Madhya Pradesh,Madhya Pradesh,Betul,1971\Madhya Pradesh\1971 Betul.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,120,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Betul_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Betul,1971\Madhya Pradesh\1971 Betul.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"116,117",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Betul_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Bhind,1971\Madhya Pradesh\1971 Bhind.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Madhya Pradesh,Madhya Pradesh,Bhind,1971\Madhya Pradesh\1971 Bhind.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,103,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Bhind_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Bhind,1971\Madhya Pradesh\1971 Bhind.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"97,98",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Bhind_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Bilaspur,1971\Madhya Pradesh\1971 Bilaspur.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Madhya Pradesh,Madhya Pradesh,Bilaspur,1971\Madhya Pradesh\1971 Bilaspur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,270,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Bilaspur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Bilaspur,1971\Madhya Pradesh\1971 Bilaspur.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"263,264",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Bilaspur_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Chhatarpur,1971\Madhya Pradesh\1971 Chhatarpur.pdf,civic_amenities,Civic Amenities,Trimmed,101,output\pdf\1971_trimmed\Madhya Pradesh\civic amenities\Chhatarpur_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Chhatarpur,1971\Madhya Pradesh\1971 Chhatarpur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,102,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Chhatarpur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Chhatarpur,1971\Madhya Pradesh\1971 Chhatarpur.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"96,97",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Chhatarpur_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Chhindwara,1971\Madhya Pradesh\1971 Chhindwara.pdf,civic_amenities,Civic Amenities,Trimmed,141,output\pdf\1971_trimmed\Madhya Pradesh\civic amenities\Chhindwara_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Chhindwara,1971\Madhya Pradesh\1971 Chhindwara.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,142,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Chhindwara_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Chhindwara,1971\Madhya Pradesh\1971 Chhindwara.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"135,136",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Chhindwara_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Damoh,1971\Madhya Pradesh\1971 Damoh.pdf,civic_amenities,Civic Amenities,Trimmed,98,output\pdf\1971_trimmed\Madhya Pradesh\civic amenities\Damoh_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
