sl_no,sl_no_flag,town_name,town_name_flag,hospitals_dispensaries,hospitals_dispensaries_flag,med_beds,med_beds_flag,degree_colleges,degree_colleges_flag,medical_colleges,medical_colleges_flag,engg_colleges,engg_colleges_flag,polytechnics,polytechnics_flag,vocational_institutes,vocational_institutes_flag,higher_secondary_schools,higher_secondary_schools_flag,middle_schools,middle_schools_flag,primary_schools,primary_schools_flag,other_edu_institutions,other_edu_institutions_flag,stadia,stadia_flag,cinemas,cinemas_flag,auditoria,auditoria_flag,libraries,libraries_flag,row_type,reference_target,requires_review,parent_row_index,subrow_index,subrow_count,row_index,pdf_id,district,state,year,format_id,table_id,source_pdf,source_pdf_sha256,source_page_start,source_page_end,anchor_printed_page,continuation_printed_page,metadata_workbook,metadata_workbook_sha256,extracted_at
(i),,Mathura,,D (1),,...,,A (2) S (1),,...,,...,,1,,...,,16,,4,,76,,...,,...,,3,,1,,PL (7),,COMPONENT,,False,6,1,5,14,mathura_mededu_1971,Mathura,Uttar Pradesh,1971,format_002,mathura_mededu_001,mathura_mededu_1971.pdf,686e57c289c0afb4a0b67013ddfb36254504e38c9edc69c6a36c24c6bff4fd0e,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:06:35.753055+00:00
(i),,Mathura,,TBC (1),,73,,A (2) S (1),,...,,...,,1,,...,,16,,4,,76,,...,,...,,3,,1,,PL (7),,COMPONENT,,False,6,2,5,15,mathura_mededu_1971,Mathura,Uttar Pradesh,1971,format_002,mathura_mededu_001,mathura_mededu_1971.pdf,686e57c289c0afb4a0b67013ddfb36254504e38c9edc69c6a36c24c6bff4fd0e,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:06:35.753055+00:00
(i),,Mathura,,FC (2),,...,,A (2) S (1),,...,,...,,1,,...,,16,,4,,76,,...,,...,,3,,1,,PL (7),,COMPONENT,,False,6,3,5,16,mathura_mededu_1971,Mathura,Uttar Pradesh,1971,format_002,mathura_mededu_001,mathura_mededu_1971.pdf,686e57c289c0afb4a0b67013ddfb36254504e38c9edc69c6a36c24c6bff4fd0e,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:06:35.753055+00:00
(i),,Mathura,,*O (4),,89,,A (2) S (1),,...,,...,,1,,...,,16,,4,,76,,...,,...,,3,,1,,PL (7),,COMPONENT,,False,6,4,5,17,mathura_mededu_1971,Mathura,Uttar Pradesh,1971,format_002,mathura_mededu_001,mathura_mededu_1971.pdf,686e57c289c0afb4a0b67013ddfb36254504e38c9edc69c6a36c24c6bff4fd0e,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:06:35.753055+00:00
(ii),,Mathura Cantt.,,H (1),,75,,...,,...,,...,,...,,...,,2,,...,,2,,1,,...,,1,,...,,...,,COMPONENT,,False,7,0,2,18,mathura_mededu_1971,Mathura,Uttar Pradesh,1971,format_002,mathura_mededu_001,mathura_mededu_1971.pdf,686e57c289c0afb4a0b67013ddfb36254504e38c9edc69c6a36c24c6bff4fd0e,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:06:35.753055+00:00
(ii),,Mathura Cantt.,,D (1),,...,,...,,...,,...,,...,,...,,2,,...,,2,,1,,...,,1,,...,,...,,COMPONENT,,False,7,1,2,19,mathura_mededu_1971,Mathura,Uttar Pradesh,1971,format_002,mathura_mededu_001,mathura_mededu_1971.pdf,686e57c289c0afb4a0b67013ddfb36254504e38c9edc69c6a36c24c6bff4fd0e,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:06:35.753055+00:00
6,,Sadabad,,HC (1),,4,,...,,...,,...,,...,,...,,1,,3,,4,,...,,...,,...,,...,,PL (1),,ORDINARY,,False,8,0,2,20,mathura_mededu_1971,Mathura,Uttar Pradesh,1971,format_002,mathura_mededu_001,mathura_mededu_1971.pdf,686e57c289c0afb4a0b67013ddfb36254504e38c9edc69c6a36c24c6bff4fd0e,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:06:35.753055+00:00
6,,Sadabad,,FC (1),,...,,...,,...,,...,,...,,...,,1,,3,,4,,...,,...,,...,,...,,PL (1),,ORDINARY,,False,8,1,2,21,mathura_mededu_1971,Mathura,Uttar Pradesh,1971,format_002,mathura_mededu_001,mathura_mededu_1971.pdf,686e57c289c0afb4a0b67013ddfb36254504e38c9edc69c6a36c24c6bff4fd0e,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:06:35.753055+00:00
7,,Vrindaban,,H (2),,36,,A (1),,...,,...,,...,,...,,5,,3,,15,,4,,...,,...,,...,,PL (5),,ORDINARY,,False,9,0,3,22,mathura_mededu_1971,Mathura,Uttar Pradesh,1971,format_002,mathura_mededu_001,mathura_mededu_1971.pdf,686e57c289c0afb4a0b67013ddfb36254504e38c9edc69c6a36c24c6bff4fd0e,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:06:35.753055+00:00
7,,Vrindaban,,FC (1),,...,,A (1),,...,,...,,...,,...,,5,,3,,15,,4,,...,,...,,...,,PL (5),,ORDINARY,,False,9,1,3,23,mathura_mededu_1971,Mathura,Uttar Pradesh,1971,format_002,mathura_mededu_001,mathura_mededu_1971.pdf,686e57c289c0afb4a0b67013ddfb36254504e38c9edc69c6a36c24c6bff4fd0e,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:06:35.753055+00:00
7,,Vrindaban,,**O (3),,661,,A (1),,...,,...,,...,,...,,5,,3,,15,,4,,...,,...,,...,,PL (5),,ORDINARY,,False,9,2,3,24,mathura_mededu_1971,Mathura,Uttar Pradesh,1971,format_002,mathura_mededu_001,mathura_mededu_1971.pdf,686e57c289c0afb4a0b67013ddfb36254504e38c9edc69c6a36c24c6bff4fd0e,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:06:35.753055+00:00
1,,Aminagar Sarai,,D (2),,4,,...,,...,,...,,...,,,,,,,,,,,,,,,,,,PL(l),,ORDINARY,,False,0,0,1,0,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
2,,Baghpat,,H (1),,6,,,,,,,,,,,,1,,2,,3,,1,,...,,,,...,,PL(1),,ORDINARY,,False,1,0,2,1,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
2,,Baghpat,,O (1),,7,,,,,,,,,,,,1,,2,,3,,1,,...,,,,...,,PL(1),,ORDINARY,,False,1,1,2,2,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
3,,Baraut,,H (3),,42,,AS (2),,,,,,,,,,,,,,19,,...,,,,1,,,,PL (14),,ORDINARY,,False,2,0,3,3,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
3,,Baraut,,NH (2),,...,,AS (2),,,,,,,,,,,,,,19,,...,,,,1,,,,PL (14),,ORDINARY,,False,2,1,3,4,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
3,,Baraut,,FC (1),,...,,AS (2),,,,,,,,,,,,,,19,,...,,,,1,,,,PL (14),,ORDINARY,,False,2,2,3,5,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
4,,Faridnagar,,HC (1),,4,,,,,,,,,,,,,,,,,,,,,,,,,,PL(1),,ORDINARY,,False,3,0,1,6,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
5,,Garh Mukhteshwar,,H (1),,...,,,,,,,,,,,,,,,,,,1,,,,,,,,,,ORDINARY,,False,4,0,2,7,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
5,,Garh Mukhteshwar,,FC (1),,...,,,,,,,,,,,,,,,,,,1,,,,,,,,,,ORDINARY,,False,4,1,2,8,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
6,,Ghaziabad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CROSS_REFERENCE,Meerut City Urban Agglomeration,False,5,0,1,9,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
7,,Ghaziabad Rly. Colony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CROSS_REFERENCE,Meerut City Urban Agglomeration,False,6,0,1,10,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
,,Ghaziabad City Urban Agglomeration,,H (4),,84,,A (2) S (1),,,,,,,,Sh Type (3),,10,,,,58,,1,,,,4,,1,,PL (2),,AGGREGATE,,False,7,0,4,11,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
,,Ghaziabad City Urban Agglomeration,,D (1),,...,,A (2) S (1),,,,,,,,Sh Type (3),,10,,,,58,,1,,,,4,,1,,PL (2),,AGGREGATE,,False,7,1,4,12,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
,,Ghaziabad City Urban Agglomeration,,TBC (1),,20,,A (2) S (1),,,,,,,,Sh Type (3),,10,,,,58,,1,,,,4,,1,,PL (2),,AGGREGATE,,False,7,2,4,13,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
,,Ghaziabad City Urban Agglomeration,,FC (2),,...,,A (2) S (1),,,,,,,,Sh Type (3),,10,,,,58,,1,,,,4,,1,,PL (2),,AGGREGATE,,False,7,3,4,14,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
(i),,Ghaziabad,,H (3),,82,,A (2) S (1),,...,,...,,,,"Sh, Type (3)",,10,,5,,58,,...,,,,4,,...,,PL (1),,COMPONENT,,False,8,0,4,15,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
(i),,Ghaziabad,,D (1),,...,,A (2) S (1),,...,,...,,,,"Sh, Type (3)",,10,,5,,58,,...,,,,4,,...,,PL (1),,COMPONENT,,False,8,1,4,16,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
(i),,Ghaziabad,,TBC (1),,20,,A (2) S (1),,...,,...,,,,"Sh, Type (3)",,10,,5,,58,,...,,,,4,,...,,PL (1),,COMPONENT,,False,8,2,4,17,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
(i),,Ghaziabad,,FC (2),,...,,A (2) S (1),,...,,...,,,,"Sh, Type (3)",,10,,5,,58,,...,,,,4,,...,,PL (1),,COMPONENT,,False,8,3,4,18,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
(ii),,Ghaziabad Rly. Colony,,H (1),,2,,,,,,,,,,,,,,,,,,,,,,,,,,PL (1),,COMPONENT,,False,9,0,1,19,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
8,,Hapur,,H (3),,40,,A(1) ...,,...,,...,,...,,...,,3,,16,,37,,,,,,13,,,,PL(4),,ORDINARY,,False,10,0,3,20,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
8,,Hapur,,D (1),,...,,A(1) ...,,...,,...,,...,,...,,3,,16,,37,,,,,,13,,,,PL(4),,ORDINARY,,False,10,1,3,21,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
8,,Hapur,,FC (1),,...,,A(1) ...,,...,,...,,...,,...,,3,,16,,37,,,,,,13,,,,PL(4),,ORDINARY,,False,10,2,3,22,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
9,,Hastinapur,,D (1),,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDINARY,,False,11,0,2,23,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
9,,Hastinapur,,H (1),,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDINARY,,False,11,1,2,24,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
10,,Kaila,,,,,,,,,,,,,,,,1,,2,,3,,6,,...,,...,,...,,...,,ORDINARY,,False,12,0,1,25,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
11,,Kanker Khera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDINARY,,False,13,0,1,26,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
12,,Malyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CROSS_REFERENCE,Meerut City Urban Agglomeration,False,14,0,1,27,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
13,,Mawana,,H (1),,6,,A(I) S (1),,,,,,,,,,3,,4,,5,,,,Urban Agglomery,,,,,,,,ORDINARY,,False,15,0,2,28,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
13,,Mawana,,D (1),,8,,A(I) S (1),,,,,,,,,,3,,4,,5,,,,Urban Agglomery,,,,,,,,ORDINARY,,False,15,1,2,29,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
14,,Meerut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CROSS_REFERENCE,Meerut City Urban Agglomeration,False,16,0,1,30,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
15,,Meerut Cantt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CROSS_REFERENCE,Meerut City Urban Agglomeration,False,17,0,1,31,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
,,Meerut City Urban Agglomeration,,H (8),,695,,A (6) S (3) C (1),,1,,...,,4,,Sh. Type (7) O (6),,20,,23,,116,,3,,1,,13,,1,,PL (4) RR (1),,AGGREGATE,,False,18,0,6,32,meerut_mededu_1971,Meerut,Uttar Pradesh,1971,format_002,meerut_mededu_001,meerut_mededu_1971.pdf,8af40e0a11abe8ed1c101a4cffa6645a012e31af05f41101a032237403a48213,32,33,12,13,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:19:49.209426+00:00
